4 

         3813153206 function calls (3779125891 primitive calls) in 1267.355 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
   358876    0.227    0.000    0.324    0.000 {built-in method builtins.max}
   361227    0.221    0.000    4.055    0.000 coreviews.py:266(__len__)
  2327964    0.201    0.000    0.201    0.000 reportviews.py:655(<lambda>)
  1746787    0.187    0.000    0.187    0.000 {built-in method builtins.id}
   187485    0.187    0.000    0.818    0.000 decorator.py:decorator-gen-174>:1(connected_components)
  2253763    0.183    0.000    0.183    0.000 {method 'append' of 'list' objects}
   358876    0.158    0.000    0.511    0.000 union_find.py:103(<listcomp>)
   617750    0.152    0.000    0.300    0.000 graph.py:1513(<genexpr>)
   361461    0.129    0.000    0.188    0.000 _collections_abc.py:676(items)
   748968    0.128    0.000    0.128    0.000 reportviews.py:189(__call__)
   359134    0.123    0.000    0.123    0.000 coreviews.py:317(<genexpr>)
      243    0.120    0.000    0.825    0.003 GerrymanderingMCMC.py:195(__update_new_districts_with_cut)
      350    0.116    0.000    0.520    0.001 boundary.py:100(node_boundary)
  1023464    0.106    0.000    0.106    0.000 {built-in method math.isnan}
  1023464    0.103    0.000    0.103    0.000 {method 'random' of '_random.Random' objects}
   717752    0.097    0.000    0.097    0.000 union_find.py:105(<lambda>)
   187735    0.091    0.000    0.129    0.000 graph.py:398(__iter__)
   752097    0.087    0.000    0.087    0.000 graph.py:1428(is_directed)
   752953    0.086    0.000    0.086    0.000 graph.py:1424(is_multigraph)
      428    0.082    0.000   17.171    0.040 mst.py:552(maximum_spanning_tree)
   155677    0.067    0.000    0.215    0.000 graph.py:451(__getitem__)
   374484    0.060    0.000    0.060    0.000 {built-in method builtins.abs}
   361461    0.060    0.000    0.060    0.000 _collections_abc.py:698(__init__)
      350    0.044    0.000    0.094    0.000 boundary.py:137(<setcomp>)
   156027    0.043    0.000    0.259    0.000 boundary.py:138(<genexpr>)
        1    0.027    0.027    0.381    0.381 GerrymanderingMCMC.py:53(read_graph)
      754    0.021    0.000    0.023    0.000 encoder.py:204(iterencode)
        1    0.020    0.020    0.025    0.025 adjacency.py:15(adjacency_data)
     1050    0.020    0.000    0.133    0.000 random.py:286(sample)
     1502    0.016    0.000    0.016    0.000 {built-in method posix.stat}
        1    0.016    0.016    0.016    0.016 decoder.py:343(raw_decode)
      753    0.015    0.000    0.015    0.000 {built-in method posix.mkdir}
      350    0.013    0.000    0.031    0.000 GerrymanderingMCMC.py:149(<listcomp>)
     1500    0.008    0.000    0.009    0.000 BWP.py:16(append)
      350    0.005    0.000    1.229    0.004 GerrymanderingMCMC.py:143(__find_neighboring_district)
     1700    0.005    0.000    3.024    0.002 GerrymanderingMCMC.py:153(__get_district_nodes)
      753    0.005    0.000    0.043    0.000 os.py:198(makedirs)
      753    0.005    0.000    0.010    0.000 posixpath.py:154(dirname)
     2100    0.005    0.000    0.009    0.000 {built-in method _abc._abc_instancecheck}
      250    0.004    0.000    0.378    0.002 MMD.py:14(save)
      250    0.004    0.000    0.272    0.001 RDS.py:56(save)
      250    0.004    0.000    3.233    0.013 node_link.py:20(node_link_data)
      350    0.004    0.000   10.151    0.029 graph.py:1432(copy)
      755    0.003    0.000    0.003    0.000 {built-in method _locale.nl_langinfo}
     1050    0.003    0.000    0.136    0.000 GerrymanderingMCMC.py:137(__random_district_label)
     1050    0.003    0.000    0.004    0.000 random.py:224(_randbelow)
      755    0.003    0.000    0.006    0.000 _bootlocale.py:33(getpreferredencoding)
     6000    0.003    0.000    0.003    0.000 {built-in method _bisect.insort_right}
1053/1052    0.003    0.000    0.003    0.000 {built-in method _abc._abc_subclasscheck}
      678    0.002    0.000    0.002    0.000 reportviews.py:642(__init__)
      678    0.002    0.000    0.004    0.000 reportviews.py:933(__call__)
      856    0.002    0.000    0.002    0.000 coreviews.py:311(__iter__)
     1000    0.002    0.000    0.002    0.000 RDS.py:11(append)
      753    0.002    0.000    0.002    0.000 encoder.py:259(_make_iterencode)
      753    0.002    0.000    0.003    0.000 posixpath.py:104(split)
      749    0.002    0.000    0.006    0.000 genericpath.py:39(isdir)
      700    0.002    0.000    1.342    0.002 GerrymanderingMCMC.py:160(__get_district_subgraph)
     1506    0.002    0.000    0.002    0.000 {method 'rfind' of 'str' objects}
     1764    0.002    0.000    0.002    0.000 graph.py:477(add_node)
     2100    0.001    0.000    0.010    0.000 abc.py:137(__instancecheck__)
      753    0.001    0.000    0.014    0.000 genericpath.py:16(exists)
      754    0.001    0.000    0.001    0.000 codecs.py:186(__init__)
      428    0.001    0.000    0.005    0.000 decorator.py:decorator-gen-546>:1(maximum_spanning_edges)
     1798    0.001    0.000    0.001    0.000 {method 'getrandbits' of '_random.Random' objects}
     1506    0.001    0.000    0.002    0.000 posixpath.py:41(_get_sep)
      428    0.001    0.000    0.001    0.000 mst.py:402(maximum_spanning_edges)
      428    0.001    0.000    0.001    0.000 union_find.py:38(__init__)
     1507    0.001    0.000    0.001    0.000 {built-in method posix.fspath}
        1    0.001    0.001    0.382    0.382 GerrymanderingMCMC.py:31(__init__)
     1050    0.001    0.000    0.001    0.000 _collections_abc.py:302(__subclasshook__)
     1506    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
        1    0.001    0.001 1493.862 1493.862 runner.py:7(main)
        1    0.001    0.001    0.001    0.001 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.001    0.001 RDS.py:36(summary)
1053/1052    0.000    0.000    0.004    0.000 abc.py:141(__subclasscheck__)
      749    0.000    0.000    0.000    0.000 {built-in method _stat.S_ISDIR}
     1050    0.000    0.000    0.193    0.000 reportviews.py:171(__len__)
      250    0.000    0.000    0.000    0.000 MMD.py:11(append)
        1    0.000    0.000    0.001    0.001 MMD.py:21(summary)
        1    0.000    0.000    0.014    0.014 BWP.py:34(save)
      350    0.000    0.000    0.000    0.000 {built-in method from_iterable}
     1050    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        2    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.015    0.015 encoder.py:182(encode)
        1    0.000    0.000    0.015    0.015 __init__.py:183(dumps)
        1    0.000    0.000    0.263    0.263 GerrymanderingMCMC.py:81(__load_json)
        1    0.000    0.000    0.000    0.000 graph.py:1345(adjacency)
        1    0.000    0.000    0.016    0.016 decoder.py:332(decode)
        1    0.000    0.000    0.000    0.000 BWP.py:8(__init__)
        1    0.000    0.000    0.001    0.001 codecs.py:319(decode)
        1    0.000    0.000    0.016    0.016 __init__.py:299(loads)
        1    0.000    0.000    0.263    0.263 __init__.py:274(load)
        1    0.000    0.000    0.000    0.000 pathlib.py:649(_parse_args)
        1    0.000    0.000    0.000    0.000 {built-in method posix.open}
        1    0.000    0.000    0.000    0.000 pathlib.py:63(parse_parts)
        1    0.000    0.000    0.000    0.000 pathlib.py:669(_from_parts)
        1    0.000    0.000    0.000    0.000 RDS.py:6(__init__)
        2    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
        1    0.000    0.000    0.000    0.000 MMD.py:6(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1061(_opener)
        2    0.000    0.000    0.000    0.000 pathlib.py:709(__str__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1024(__new__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1199(open)
        1    0.000    0.000    0.000    0.000 codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 pathlib.py:692(_format_parsed_parts)
        2    0.000    0.000    0.000    0.000 pathlib.py:719(__fspath__)
        1    0.000    0.000    0.000    0.000 pathlib.py:1034(_init)
        1    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 codecs.py:260(__init__)
        3    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x5555558899a0}
        1    0.000    0.000    0.000    0.000 pathlib.py:294(splitroot)
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}


New Profile

11 

         4536065988 function calls (4501932926 primitive calls) in 1500.385 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
350913913  201.394    0.000  247.172    0.000 coreviews.py:278(__getitem__)
347510100  197.287    0.000  716.750    0.000 GerrymanderingMCMC.py:173(<lambda>)
354601776  134.697    0.000  186.596    0.000 graph.py:666(nodes)
175085899  119.965    0.000  338.959    0.000 connected.py:185(_plain_bfs)
225389316  111.576    0.000  160.592    0.000 coreviews.py:276(<genexpr>)
354200601   94.661    0.000  337.676    0.000 reportviews.py:177(__getitem__)
704065336   88.866    0.000   88.866    0.000 filters.py:58(__call__)
   754376   80.572    0.000  983.280    0.001 {built-in method _functools.reduce}
175085899   70.214    0.000  122.442    0.000 {method 'update' of 'set' objects}
174546721   65.409    0.000   83.897    0.000 coreviews.py:80(__getitem__)
354601776   51.899    0.000   51.899    0.000 reportviews.py:167(__init__)
174546721   33.976    0.000   52.275    0.000 coreviews.py:50(__iter__)
131699209   31.069    0.000   31.069    0.000 coreviews.py:275(<genexpr>)
   887744   27.673    0.000  369.478    0.000 connected.py:26(connected_components)
174964007   20.071    0.000   20.071    0.000 graph.py:1872(bunch_iter)
175494156   18.697    0.000   20.120    0.000 {built-in method builtins.iter}
175405377   18.667    0.000   18.667    0.000 coreviews.py:44(__init__)
174389096   14.849    0.000   14.849    0.000 {method 'add' of 'set' objects}
   378704   14.243    0.000   34.314    0.000 filters.py:55(__init__)
68275954/34144994   13.192    0.000   24.229    0.000 encoder.py:333(_iterencode_dict)
      753    8.041    0.011   42.016    0.056 __init__.py:120(dump)
 34131344    6.265    0.000   19.334    0.000 encoder.py:277(_iterencode_list)
  9385413    5.596    0.000    7.554    0.000 coreviews.py:322(new_node_ok)
      765    5.362    0.007    8.812    0.012 graph.py:894(add_edges_from)
 34144242    5.230    0.000    5.230    0.000 {method 'write' of '_io.TextIOWrapper' objects}
 34144994    4.509    0.000   28.739    0.000 encoder.py:413(_iterencode)
      350    4.197    0.012 1448.034    4.137 GerrymanderingMCMC.py:210(recombination_of_districts)
   188594    3.855    0.000 1399.598    0.007 GerrymanderingMCMC.py:176(__is_valid_district_plan)
 28448400    2.502    0.000    2.511    0.000 {built-in method builtins.isinstance}
  1829253    2.227    0.000    2.454    0.000 coreviews.py:269(__iter__)
      765    2.203    0.003    4.026    0.005 graph.py:523(add_nodes_from)
 10735545    1.891    0.000    1.891    0.000 {method 'update' of 'dict' objects}
  1729791    1.784    0.000    2.572    0.000 coreviews.py:320(__getitem__)
   378704    1.773    0.000    3.939    0.000 graphviews.py:80(subgraph_view)
  3460827    1.771    0.000    9.465    0.000 _collections_abc.py:742(__iter__)
  2320592    1.597    0.000    9.756    0.000 reportviews.py:717(__iter__)
  2742762    1.511    0.000    1.686    0.000 union_find.py:53(__getitem__)
  3652950    1.372    0.000    1.767    0.000 graph.py:1514(<genexpr>)
 11593626    1.361    0.000    1.361    0.000 {built-in method _json.encode_basestring_ascii}
      250    1.330    0.005   51.436    0.206 GerrymanderingMCMC.py:365(perform_calculations)
      250    1.328    0.005    2.151    0.009 node_link.py:98(<listcomp>)
  1204851    1.234    0.000    8.632    0.000 reportviews.py:1025(__iter__)
      755    1.184    0.002    1.191    0.002 {built-in method io.open}
     1700    1.146    0.001    2.932    0.002 GerrymanderingMCMC.py:158(<listcomp>)
      415    1.019    0.002   30.774    0.074 GerrymanderingMCMC.py:269(__random_spanning_tree)
   378704    0.981    0.000   40.288    0.000 graph.py:1628(subgraph)
   379470    0.938    0.000    1.033    0.000 graph.py:300(__init__)
   754376    0.938    0.000  984.947    0.001 GerrymanderingMCMC.py:168(__district_size)
  2108495    0.809    0.000    0.809    0.000 coreviews.py:262(__init__)
  1015842    0.781    0.000   10.072    0.000 mst.py:169(filter_nan_edges)
      250    0.776    0.003    1.094    0.004 node_link.py:90(<listcomp>)
   387274    0.772    0.000    0.964    0.000 graph.py:830(add_edge)
  5411255    0.718    0.000    0.718    0.000 {method 'get' of 'dict' objects}
  1015427    0.707    0.000    3.654    0.000 reportviews.py:928(__getitem__)
  9138843    0.659    0.000    0.659    0.000 filters.py:24(no_filter)
   538443    0.647    0.000    0.647    0.000 graph.py:416(__contains__)
  1016922    0.596    0.000    0.721    0.000 reportviews.py:906(__init__)
   647334    0.575    0.000    0.575    0.000 encoder.py:223(floatstr)
   356369    0.568    0.000   13.451    0.000 mst.py:123(kruskal_mst_edges)
  5244582    0.563    0.000    0.563    0.000 {method 'copy' of 'dict' objects}
  2858261    0.541    0.000    3.115    0.000 coreviews.py:267(<genexpr>)
   378704    0.539    0.000    0.539    0.000 function.py:147(freeze)
   189242    0.504    0.000    0.586    0.000 decorators.py:64(_not_implemented_for)
   858656    0.502    0.000    0.681    0.000 graph.py:349(adj)
        1    0.499    0.499 1499.985 1499.985 GerrymanderingMCMC.py:345(generate_alternative_plans)
5531235/5529135    0.482    0.000    0.668    0.000 {built-in method builtins.len}
  1016922    0.375    0.000    1.096    0.000 graph.py:1242(edges)
      415    0.351    0.001   10.422    0.025 {built-in method builtins.sorted}
  4565995    0.346    0.000    0.346    0.000 {method 'items' of 'dict' objects}
   378704    0.327    0.000    0.956    0.000 graph.py:1827(nbunch_iter)
   358232    0.325    0.000    3.440    0.000 {built-in method builtins.sum}
   758357    0.312    0.000    2.096    0.000 reportviews.py:174(__iter__)
   355954    0.309    0.000    1.112    0.000 union_find.py:101(union)
